user_id,start_year,start_month,start_day,start_hour,start_minute,end_year,end_month,end_day,end_hour,end_minute
580,2019,7,7,13,33,2019,7,8,8,33
581,2018,1,14,3,8,2018,1,14,12,8
582,2019,12,25,8,7,2019,12,26,5,7
583,2019,5,4,20,32,2019,5,5,10,32
584,2019,11,7,5,31,2019,11,7,23,31
585,2018,9,15,7,0,2018,9,15,17,0
586,2018,4,2,19,21,2018,4,3,12,21
587,2019,4,4,9,0,2019,4,5,8,0
588,2018,4,29,22,9,2018,4,30,15,9
589,2019,9,14,6,22,2019,9,15,3,22
590,2019,9,8,14,15,2019,9,9,0,15
591,2018,10,22,14,40,2018,10,23,0,40
592,2018,10,18,12,16,2018,10,18,14,16
593,2018,4,8,1,2,2018,4,8,15,2
594,2018,8,2,4,7,2018,8,2,18,7
595,2018,5,6,1,19,2018,5,6,11,19
596,2018,5,5,5,30,2018,5,5,14,30
597,2019,9,6,16,57,2019,9,7,3,57
598,2019,5,21,21,39,2019,5,22,13,39
599,2019,4,10,2,49,2019,4,10,5,49
600,2019,4,16,7,32,2019,4,16,23,32
601,2018,9,18,3,12,2018,9,18,20,12
602,2019,2,7,2,18,2019,2,8,1,18
603,2019,6,16,5,49,2019,6,17,4,49
604,2019,6,13,8,33,2019,6,13,14,33
605,2019,5,7,11,47,2019,5,7,15,47
606,2018,1,31,16,14,2018,1,31,22,14
607,2019,11,3,12,53,2019,11,4,5,53
608,2018,12,4,19,40,2018,12,5,15,40
609,2019,11,2,17,14,2019,11,3,5,14
610,2019,8,28,22,18,2019,8,29,17,18
611,2018,2,26,9,46,2018,2,26,17,46
612,2018,8,24,6,37,2018,8,24,13,37
613,2018,2,22,2,58,2018,2,22,7,58
614,2019,5,10,2,50,2019,5,10,11,50
615,2019,9,30,11,3,2019,10,1,2,3
616,2019,12,31,9,40,2020,1,1,3,40
617,2019,3,22,8,37,2019,3,22,13,37
618,2018,5,23,3,55,2018,5,24,0,55
619,2018,3,30,1,38,2018,3,30,15,38
620,2018,4,16,14,8,2018,4,17,2,8
621,2018,8,2,18,29,2018,8,3,7,29
622,2019,7,9,6,4,2019,7,10,1,4
623,2019,3,7,20,22,2019,3,8,4,22
624,2019,10,19,1,46,2019,10,19,15,46
625,2018,10,2,15,8,2018,10,2,17,8
626,2019,6,16,19,6,2019,6,17,11,6
627,2019,9,26,20,2,2019,9,27,12,2
628,2018,2,23,23,48,2018,2,24,22,48
629,2018,9,6,5,8,2018,9,7,0,8
630,2018,11,17,14,43,2018,11,18,6,43
631,2019,8,23,21,29,2019,8,23,23,29
632,2018,5,22,9,9,2018,5,22,14,9
633,2019,2,1,23,23,2019,2,2,7,23
634,2019,1,22,19,16,2019,1,22,21,16
635,2019,7,6,22,5,2019,7,7,13,5
636,2018,7,13,12,29,2018,7,14,2,29
637,2018,5,29,18,2,2018,5,30,9,2
638,2019,1,27,9,45,2019,1,27,10,45
639,2018,9,17,10,15,2018,9,18,0,15
640,2019,2,7,7,3,2019,2,7,12,3
641,2018,4,28,0,11,2018,4,28,10,11
642,2019,9,30,12,4,2019,9,30,17,4
643,2019,2,9,17,48,2019,2,10,3,48
644,2019,9,13,19,49,2019,9,14,1,49
645,2019,3,15,1,1,2019,3,15,13,1
646,2018,5,16,11,10,2018,5,16,20,10
647,2018,9,12,3,38,2018,9,12,14,38
648,2019,2,24,13,30,2019,2,24,21,30
649,2019,5,1,5,17,2019,5,1,14,17
650,2018,4,13,15,48,2018,4,14,8,48
651,2019,2,5,22,23,2019,2,6,1,23
652,2019,7,5,13,24,2019,7,6,4,24
653,2019,3,11,12,32,2019,3,11,13,32
654,2019,8,22,12,41,2019,8,23,6,41
655,2019,10,26,19,23,2019,10,27,15,23
656,2018,5,6,12,31,2018,5,7,2,31
657,2019,6,13,23,12,2019,6,14,21,12
658,2019,12,22,2,58,2019,12,22,15,58
659,2019,9,26,13,18,2019,9,26,20,18
660,2018,12,7,1,26,2018,12,7,2,26
661,2019,6,9,23,25,2019,6,10,11,25
662,2018,12,2,17,49,2018,12,3,8,49
663,2019,2,24,15,41,2019,2,25,6,41
664,2019,3,21,0,47,2019,3,21,2,47
665,2019,12,16,9,13,2019,12,16,15,13
666,2018,5,2,15,7,2018,5,3,1,7
667,2019,12,7,11,51,2019,12,7,16,51
668,2018,1,5,0,18,2018,1,5,21,18
669,2018,3,3,6,33,2018,3,3,18,33
670,2019,6,11,8,33,2019,6,11,15,33
671,2018,1,18,15,56,2018,1,19,5,56
672,2018,8,29,14,57,2018,8,29,18,57
673,2019,8,28,2,59,2019,8,28,20,59
674,2018,11,19,22,57,2018,11,20,14,57
675,2019,7,11,4,50,2019,7,12,0,50
676,2018,12,26,1,28,2018,12,26,9,28
677,2019,11,19,0,16,2019,11,19,16,16
678,2018,5,16,10,11,2018,5,17,6,11
679,2018,4,8,0,53,2018,4,8,4,53
680,2018,3,8,1,35,2018,3,8,7,35
681,2019,9,19,8,0,2019,9,19,20,0
682,2019,7,1,1,57,2019,7,1,4,57
683,2018,4,6,16,47,2018,4,7,6,47
684,2018,5,13,6,16,2018,5,13,17,16
685,2019,7,13,20,43,2019,7,14,19,43
686,2018,8,28,9,23,2018,8,28,21,23
687,2018,6,12,8,1,2018,6,12,11,1
688,2019,6,26,20,56,2019,6,27,7,56
689,2018,7,11,12,23,2018,7,11,14,23
690,2018,10,29,12,25,2018,10,30,0,25
691,2018,6,13,23,3,2018,6,14,4,3
692,2018,2,16,9,7,2018,2,16,19,7
693,2019,9,20,15,35,2019,9,20,17,35
694,2019,7,13,14,29,2019,7,13,15,29
695,2018,12,1,6,25,2018,12,2,3,25
696,2019,3,14,23,30,2019,3,15,4,30
697,2018,2,25,22,52,2018,2,26,3,52
698,2019,9,18,6,18,2019,9,18,20,18
699,2019,9,18,10,35,2019,9,18,12,35
700,2018,8,9,23,39,2018,8,10,10,39
701,2019,8,13,18,51,2019,8,14,5,51
702,2018,4,10,11,27,2018,4,10,13,27
703,2018,7,2,6,47,2018,7,2,12,47
704,2019,12,16,11,42,2019,12,17,10,42
705,2019,1,22,20,5,2019,1,23,12,5
706,2019,9,27,21,58,2019,9,28,17,58
707,2019,11,16,23,12,2019,11,17,20,12
708,2019,4,27,19,33,2019,4,28,2,33
709,2019,4,12,18,22,2019,4,13,17,22
710,2018,11,18,15,9,2018,11,19,14,9
711,2018,4,13,5,4,2018,4,13,8,4
712,2018,2,19,0,29,2018,2,19,11,29
713,2018,2,11,4,43,2018,2,11,13,43
714,2019,2,1,21,29,2019,2,2,1,29
715,2019,12,6,22,13,2019,12,7,16,13
716,2019,9,11,15,20,2019,9,12,9,20
717,2019,11,12,23,30,2019,11,13,0,30
718,2019,4,29,12,3,2019,4,30,8,3
719,2018,11,26,14,38,2018,11,26,20,38
720,2019,7,6,3,38,2019,7,6,21,38
721,2018,12,31,16,40,2019,1,1,12,40
722,2019,2,9,10,21,2019,2,10,7,21
723,2018,5,5,9,24,2018,5,5,14,24
724,2018,9,11,17,5,2018,9,12,9,5
725,2019,7,12,8,50,2019,7,12,21,50
726,2019,9,18,8,4,2019,9,18,21,4
727,2018,11,18,5,3,2018,11,18,23,3
728,2018,10,14,21,14,2018,10,15,9,14
729,2018,8,30,5,14,2018,8,30,11,14
730,2019,1,29,5,35,2019,1,29,10,35
731,2019,1,1,13,51,2019,1,2,1,51
732,2019,5,3,20,56,2019,5,4,5,56
733,2018,2,24,4,38,2018,2,25,0,38
734,2018,6,26,23,21,2018,6,27,11,21
735,2019,6,10,3,13,2019,6,11,1,13
736,2018,7,25,16,37,2018,7,26,3,37
737,2018,7,19,20,20,2018,7,20,15,20
738,2018,11,28,9,54,2018,11,29,8,54
739,2018,7,12,19,16,2018,7,13,9,16
740,2019,6,11,9,44,2019,6,12,5,44
741,2018,11,19,8,50,2018,11,20,1,50
742,2018,7,25,6,44,2018,7,25,20,44
743,2019,1,12,4,36,2019,1,12,7,36
744,2018,2,4,18,42,2018,2,5,17,42
745,2018,5,1,18,45,2018,5,2,15,45
746,2018,3,19,9,39,2018,3,19,12,39
747,2018,4,14,19,5,2018,4,15,3,5
748,2018,5,23,15,26,2018,5,24,1,26
749,2019,1,29,1,37,2019,1,29,22,37
750,2018,8,16,12,38,2018,8,17,0,38
751,2018,5,14,9,11,2018,5,15,4,11
752,2019,5,8,0,3,2019,5,8,6,3
753,2018,7,26,0,20,2018,7,26,20,20
754,2019,12,26,22,8,2019,12,27,1,8
755,2019,7,11,16,21,2019,7,12,1,21
756,2019,1,10,9,48,2019,1,11,8,48
757,2019,10,8,16,15,2019,10,9,4,15
758,2018,6,8,17,14,2018,6,9,15,14
759,2019,2,2,11,19,2019,2,3,10,19
760,2019,12,1,16,15,2019,12,2,15,15
761,2019,10,14,7,15,2019,10,15,5,15
762,2018,11,18,12,45,2018,11,19,9,45
763,2018,8,30,19,19,2018,8,31,13,19
764,2018,6,5,15,13,2018,6,5,22,13
765,2019,1,2,21,14,2019,1,3,9,14
766,2019,12,23,13,10,2019,12,24,8,10
767,2019,4,26,12,48,2019,4,27,0,48
768,2018,12,24,17,46,2018,12,24,22,46
769,2018,9,2,20,13,2018,9,3,4,13
770,2019,4,20,18,32,2019,4,21,11,32
771,2019,11,29,19,19,2019,11,30,8,19
772,2019,6,7,2,21,2019,6,7,16,21
773,2019,1,22,0,52,2019,1,22,17,52
774,2018,9,24,13,38,2018,9,24,14,38
775,2018,10,30,11,20,2018,10,30,17,20
776,2018,4,1,8,26,2018,4,1,15,26
777,2019,5,2,20,42,2019,5,3,15,42
778,2018,2,13,18,43,2018,2,14,8,43
779,2019,1,19,12,6,2019,1,20,0,6
780,2018,3,2,16,44,2018,3,3,2,44
781,2019,8,25,11,1,2019,8,25,19,1
782,2018,4,15,14,47,2018,4,16,9,47
783,2019,7,28,23,5,2019,7,29,0,5
784,2018,5,24,11,17,2018,5,24,17,17
785,2019,7,8,14,35,2019,7,8,16,35
786,2018,1,29,2,30,2018,1,29,4,30
787,2019,1,30,7,47,2019,1,31,2,47
788,2018,1,12,11,39,2018,1,13,6,39
789,2019,3,18,15,50,2019,3,18,21,50
790,2019,9,23,2,27,2019,9,23,3,27
791,2019,6,20,19,20,2019,6,21,18,20
792,2019,1,23,7,35,2019,1,23,22,35
793,2019,5,29,9,2,2019,5,29,14,2
794,2019,1,9,2,22,2019,1,9,17,22
795,2019,2,12,22,19,2019,2,13,3,19
796,2018,9,27,10,26,2018,9,27,17,26
797,2019,5,30,6,52,2019,5,30,11,52
798,2019,12,21,0,22,2019,12,21,2,22
799,2019,5,20,16,52,2019,5,21,7,52
800,2019,8,3,6,28,2019,8,3,10,28
801,2018,7,10,14,47,2018,7,10,23,47
802,2019,4,20,14,42,2019,4,20,23,42
803,2019,10,21,23,29,2019,10,22,21,29
804,2018,9,25,23,57,2018,9,26,7,57
805,2019,8,15,2,55,2019,8,15,6,55
806,2018,2,16,5,50,2018,2,16,20,50
807,2018,5,22,21,46,2018,5,23,0,46
808,2019,11,23,8,35,2019,11,23,22,35
809,2018,9,16,6,28,2018,9,16,8,28
810,2018,11,29,22,46,2018,11,30,17,46
811,2019,7,10,18,9,2019,7,11,17,9
812,2019,3,9,20,59,2019,3,10,14,59
813,2018,11,24,16,3,2018,11,24,19,3
814,2019,10,10,6,27,2019,10,10,14,27
815,2019,5,5,16,27,2019,5,6,0,27
816,2018,8,21,14,5,2018,8,22,1,5
817,2019,10,30,22,0,2019,10,31,15,0
818,2018,8,19,13,40,2018,8,19,22,40
819,2019,2,15,21,47,2019,2,16,0,47
820,2018,3,25,8,16,2018,3,25,22,16
821,2019,2,14,0,54,2019,2,14,22,54
822,2018,1,14,2,30,2018,1,14,23,30
823,2019,8,10,12,54,2019,8,11,8,54
824,2018,8,31,16,19,2018,8,31,20,19
825,2019,7,14,13,26,2019,7,15,5,26
826,2019,8,15,20,23,2019,8,16,19,23
827,2018,11,14,23,10,2018,11,15,22,10
828,2018,4,29,23,52,2018,4,30,21,52
829,2019,1,24,15,2,2019,1,25,5,2
830,2019,7,7,1,31,2019,7,7,10,31
831,2018,6,15,14,29,2018,6,16,0,29
832,2019,12,13,13,45,2019,12,14,7,45
833,2019,1,3,23,58,2019,1,4,22,58
834,2019,5,7,0,21,2019,5,7,21,21
835,2019,8,31,14,2,2019,9,1,3,2
836,2018,5,28,3,20,2018,5,29,2,20
837,2018,3,30,23,43,2018,3,31,21,43
838,2019,6,8,19,0,2019,6,9,18,0
839,2019,1,20,23,0,2019,1,21,16,0
840,2019,6,3,10,1,2019,6,3,11,1
841,2019,10,19,10,34,2019,10,20,5,34
842,2018,6,25,2,15,2018,6,25,12,15
843,2018,10,13,20,47,2018,10,14,13,47
844,2018,5,28,14,27,2018,5,29,3,27
845,2018,4,30,23,46,2018,5,1,6,46
846,2018,12,5,8,35,2018,12,5,19,35
847,2018,4,29,15,57,2018,4,30,6,57
848,2019,7,17,22,6,2019,7,18,14,6
849,2019,4,10,2,25,2019,4,10,9,25
850,2018,7,7,16,9,2018,7,7,20,9
851,2019,6,27,17,27,2019,6,28,0,27
852,2018,4,9,11,20,2018,4,10,4,20
853,2018,8,25,9,51,2018,8,25,15,51
854,2019,10,28,23,50,2019,10,29,22,50
855,2018,6,28,20,10,2018,6,29,0,10
856,2019,1,16,5,0,2019,1,16,15,0
857,2019,6,28,5,0,2019,6,28,20,0
858,2018,6,3,14,2,2018,6,4,11,2
859,2019,4,10,22,43,2019,4,11,14,43
860,2019,11,11,19,30,2019,11,11,23,30
861,2019,2,4,12,11,2019,2,5,7,11
862,2018,3,6,2,12,2018,3,6,21,12
863,2018,7,25,23,39,2018,7,26,2,39
864,2018,4,26,21,48,2018,4,27,9,48
865,2018,5,7,16,19,2018,5,8,13,19
866,2018,10,13,12,3,2018,10,14,10,3
867,2018,11,28,8,31,2018,11,28,19,31
868,2019,8,29,18,5,2019,8,30,7,5
869,2019,8,14,10,27,2019,8,14,23,27
870,2018,1,19,1,29,2018,1,19,8,29
871,2019,1,2,3,52,2019,1,2,12,52
872,2018,2,27,16,35,2018,2,28,4,35
873,2018,4,15,4,20,2018,4,15,19,20
874,2019,5,1,20,22,2019,5,2,3,22
875,2019,5,31,13,8,2019,5,31,16,8
876,2018,3,25,4,32,2018,3,25,18,32
877,2019,12,5,23,24,2019,12,6,20,24
878,2019,5,24,15,7,2019,5,25,1,7
879,2019,4,24,15,49,2019,4,24,16,49
880,2018,12,10,21,8,2018,12,11,4,8
881,2019,9,7,12,52,2019,9,8,2,52
882,2019,10,16,18,57,2019,10,17,1,57
883,2019,5,3,12,27,2019,5,4,0,27
884,2019,9,15,15,33,2019,9,15,16,33
885,2019,5,10,20,30,2019,5,11,9,30
886,2018,4,20,11,36,2018,4,21,7,36
887,2018,12,24,9,15,2018,12,24,16,15
888,2018,9,20,22,51,2018,9,21,20,51
889,2018,4,19,16,22,2018,4,20,4,22
890,2019,10,9,22,4,2019,10,10,21,4
891,2019,8,3,11,52,2019,8,3,20,52
892,2018,7,3,16,29,2018,7,3,22,29
893,2018,8,17,8,46,2018,8,17,17,46
894,2019,2,12,0,42,2019,2,12,11,42
895,2019,1,25,22,46,2019,1,25,23,46
896,2019,11,25,23,20,2019,11,26,10,20
897,2019,1,24,20,15,2019,1,25,7,15
898,2019,12,17,18,54,2019,12,17,19,54
899,2018,9,20,5,20,2018,9,21,1,20
900,2018,10,30,18,5,2018,10,30,22,5
901,2019,2,24,7,33,2019,2,25,1,33
902,2019,3,19,15,52,2019,3,20,7,52
903,2019,7,30,15,41,2019,7,31,5,41
904,2018,12,14,4,28,2018,12,14,8,28
905,2019,8,16,16,25,2019,8,16,21,25
906,2018,7,18,19,37,2018,7,19,6,37
907,2018,3,4,8,16,2018,3,5,7,16
908,2019,8,3,10,1,2019,8,3,11,1
909,2019,6,11,1,9,2019,6,11,17,9
910,2019,9,28,11,36,2019,9,28,15,36
911,2019,12,26,13,56,2019,12,26,18,56
912,2019,2,18,20,39,2019,2,19,6,39
913,2018,10,28,23,5,2018,10,29,3,5
914,2019,9,17,21,58,2019,9,18,11,58
915,2018,2,3,13,56,2018,2,3,18,56
916,2019,2,16,7,48,2019,2,16,22,48
917,2018,8,31,9,9,2018,8,31,20,9
918,2018,1,1,3,10,2018,1,1,17,10
919,2018,5,18,16,43,2018,5,19,12,43
920,2018,1,30,11,20,2018,1,30,18,20
921,2019,3,5,11,30,2019,3,5,17,30
922,2019,9,24,5,9,2019,9,24,14,9
923,2019,5,26,19,13,2019,5,27,16,13
924,2019,11,15,13,34,2019,11,16,8,34
925,2019,12,3,23,26,2019,12,4,20,26
926,2018,10,10,4,10,2018,10,10,17,10
927,2019,11,19,9,34,2019,11,19,19,34
928,2018,1,19,0,57,2018,1,19,10,57
929,2019,4,7,3,6,2019,4,7,8,6
930,2019,3,6,21,6,2019,3,7,0,6
931,2018,4,16,10,32,2018,4,16,23,32
932,2019,5,10,2,3,2019,5,10,4,3
933,2018,1,24,0,21,2018,1,24,12,21
934,2019,3,11,13,25,2019,3,12,1,25
935,2018,4,14,2,25,2018,4,14,14,25
936,2018,11,22,9,26,2018,11,22,21,26
937,2018,1,17,8,59,2018,1,18,4,59
938,2019,2,1,2,55,2019,2,1,5,55
939,2018,6,23,17,54,2018,6,24,11,54
940,2018,6,11,1,16,2018,6,11,10,16
941,2018,7,6,6,19,2018,7,6,19,19
942,2019,10,15,1,57,2019,10,15,2,57
943,2019,8,20,23,28,2019,8,21,7,28
944,2018,3,14,18,42,2018,3,15,5,42
945,2018,2,11,7,52,2018,2,11,16,52
946,2018,5,25,11,43,2018,5,26,3,43
947,2019,8,8,3,26,2019,8,9,2,26
948,2019,7,24,17,39,2019,7,24,20,39
949,2019,8,17,10,54,2019,8,17,20,54
950,2019,6,22,16,21,2019,6,22,20,21
951,2019,6,5,22,50,2019,6,6,0,50
952,2019,5,15,6,30,2019,5,16,5,30
953,2018,5,9,19,52,2018,5,10,4,52
954,2018,10,25,23,10,2018,10,26,20,10
955,2018,12,11,10,56,2018,12,11,14,56
956,2018,1,24,13,29,2018,1,25,5,29
957,2018,6,13,11,41,2018,6,14,8,41
958,2018,8,31,17,19,2018,8,31,21,19
959,2018,11,19,9,2,2018,11,19,12,2
960,2019,12,7,5,21,2019,12,7,20,21
961,2018,11,14,10,29,2018,11,15,0,29
962,2019,10,16,0,52,2019,10,16,2,52
963,2019,6,10,20,4,2019,6,11,10,4
964,2019,8,30,23,30,2019,8,31,2,30
965,2018,10,31,16,2,2018,11,1,11,2
966,2018,12,6,4,56,2018,12,6,19,56
967,2018,8,1,5,53,2018,8,1,12,53
968,2019,6,23,12,58,2019,6,24,9,58
969,2019,4,25,17,12,2019,4,25,19,12
970,2019,11,9,1,11,2019,11,10,0,11
971,2019,6,4,14,50,2019,6,4,17,50
972,2018,6,11,15,15,2018,6,12,14,15
973,2018,12,23,22,18,2018,12,24,12,18
974,2019,5,5,4,48,2019,5,5,9,48
975,2019,10,24,19,16,2019,10,25,1,16
976,2018,3,4,13,5,2018,3,4,19,5
977,2018,12,7,1,40,2018,12,7,19,40
978,2018,12,12,13,7,2018,12,13,3,7
979,2019,5,12,4,21,2019,5,12,14,21
980,2019,7,28,23,38,2019,7,29,10,38
981,2019,9,6,8,40,2019,9,6,16,40
982,2019,1,6,20,22,2019,1,7,13,22
983,2018,8,31,20,49,2018,9,1,12,49
984,2018,12,7,1,19,2018,12,7,4,19
985,2018,3,31,18,48,2018,4,1,13,48
986,2018,6,30,5,52,2018,6,30,7,52
987,2019,4,7,8,59,2019,4,8,0,59
988,2019,7,1,6,54,2019,7,1,19,54
989,2018,6,26,22,11,2018,6,27,15,11
990,2019,1,2,10,9,2019,1,3,2,9
991,2019,6,15,5,33,2019,6,15,21,33
992,2018,3,26,23,38,2018,3,27,16,38
993,2019,3,18,1,25,2019,3,18,20,25
994,2019,6,21,15,28,2019,6,22,8,28
995,2019,7,19,13,49,2019,7,20,5,49
996,2019,11,3,21,58,2019,11,4,6,58
997,2019,4,9,17,21,2019,4,10,9,21
998,2018,7,17,6,31,2018,7,17,8,31
999,2019,11,8,5,44,2019,11,8,14,44
1000,2019,10,27,16,37,2019,10,28,12,37
1001,2019,10,7,23,17,2019,10,8,15,17
1002,2018,1,29,1,44,2018,1,29,12,44
1003,2018,11,12,7,19,2018,11,12,19,19
1004,2019,3,19,19,30,2019,3,20,8,30
1005,2019,6,21,2,21,2019,6,21,18,21
1006,2019,7,15,16,4,2019,7,15,21,4
1007,2018,9,30,15,51,2018,10,1,6,51
1008,2018,12,24,3,36,2018,12,24,23,36
1009,2018,2,13,19,56,2018,2,13,20,56
1010,2019,1,6,20,14,2019,1,7,11,14
1011,2018,4,11,20,5,2018,4,12,9,5
1012,2018,9,5,12,31,2018,9,5,23,31
1013,2018,11,29,5,16,2018,11,29,13,16
1014,2019,6,24,9,51,2019,6,24,17,51
1015,2018,6,20,8,25,2018,6,21,5,25
1016,2019,5,26,20,51,2019,5,27,0,51
1017,2019,3,28,3,25,2019,3,28,22,25
1018,2019,10,21,12,1,2019,10,22,11,1
1019,2019,9,26,20,15,2019,9,27,4,15
1020,2018,11,4,23,40,2018,11,5,19,40
1021,2019,8,29,22,23,2019,8,30,5,23
1022,2018,7,10,14,28,2018,7,11,7,28
1023,2018,2,1,12,11,2018,2,2,6,11
1024,2019,11,29,1,31,2019,11,29,14,31
1025,2018,6,4,10,55,2018,6,5,6,55
1026,2019,5,12,23,8,2019,5,13,20,8
1027,2018,11,9,10,56,2018,11,10,4,56
1028,2019,1,30,12,52,2019,1,30,13,52
1029,2018,9,7,22,4,2018,9,8,0,4
1030,2019,10,31,17,20,2019,11,1,0,20
1031,2018,9,3,14,56,2018,9,4,9,56
1032,2018,2,8,10,29,2018,2,9,5,29
1033,2018,10,26,19,16,2018,10,27,2,16
1034,2019,4,25,11,19,2019,4,26,9,19
1035,2018,6,11,22,7,2018,6,12,1,7
1036,2019,4,19,23,10,2019,4,20,3,10
1037,2019,1,24,18,57,2019,1,25,17,57
1038,2019,4,5,6,3,2019,4,6,2,3
1039,2018,1,13,4,32,2018,1,13,11,32
1040,2019,6,12,23,49,2019,6,13,19,49
1041,2018,9,27,0,43,2018,9,27,19,43
1042,2019,7,18,15,28,2019,7,19,14,28
1043,2018,10,29,12,28,2018,10,30,1,28
1044,2018,12,22,14,0,2018,12,22,23,0
1045,2019,7,10,20,57,2019,7,10,22,57
1046,2018,10,5,1,25,2018,10,5,20,25
1047,2019,10,18,2,4,2019,10,18,6,4
1048,2019,5,6,17,43,2019,5,7,0,43
1049,2019,7,20,16,34,2019,7,21,1,34
1050,2019,7,31,2,34,2019,7,31,23,34
1051,2018,2,8,9,51,2018,2,8,11,51
1052,2018,11,7,16,2,2018,11,7,19,2
1053,2019,8,26,9,45,2019,8,27,0,45
1054,2018,11,12,9,45,2018,11,13,5,45
1055,2018,11,26,14,53,2018,11,27,8,53
1056,2018,1,11,0,4,2018,1,11,5,4
1057,2019,11,22,11,10,2019,11,23,4,10
1058,2018,11,19,12,0,2018,11,19,17,0
1059,2018,9,8,6,16,2018,9,8,19,16
1060,2019,8,31,5,14,2019,8,31,7,14
1061,2018,10,31,0,38,2018,10,31,18,38
1062,2018,6,14,17,5,2018,6,15,10,5
1063,2019,4,18,4,20,2019,4,18,21,20
1064,2018,7,16,19,0,2018,7,17,1,0
1065,2019,4,10,0,36,2019,4,10,20,36
1066,2019,3,14,7,0,2019,3,15,0,0
1067,2019,9,8,9,55,2019,9,8,16,55
1068,2019,11,8,22,58,2019,11,9,10,58
1069,2019,2,9,21,13,2019,2,10,5,13
1070,2019,3,10,23,16,2019,3,11,5,16
1071,2019,3,25,5,17,2019,3,25,9,17
1072,2018,11,8,19,23,2018,11,9,0,23
1073,2019,6,8,23,31,2019,6,9,16,31
1074,2018,12,22,7,10,2018,12,23,1,10
1075,2018,6,27,7,23,2018,6,28,0,23
1076,2019,6,13,6,6,2019,6,13,19,6
1077,2019,6,25,7,17,2019,6,26,1,17
1078,2019,2,25,21,6,2019,2,26,15,6
1079,2018,5,12,14,19,2018,5,13,1,19
1080,2018,2,22,23,35,2018,2,23,10,35
1081,2018,10,9,2,26,2018,10,9,17,26
1082,2018,5,23,3,35,2018,5,23,7,35
1083,2018,3,19,20,6,2018,3,20,3,6
1084,2018,10,29,1,25,2018,10,29,4,25
1085,2018,3,29,4,28,2018,3,29,20,28
1086,2019,1,24,18,0,2019,1,25,8,0
1087,2019,5,16,8,59,2019,5,17,2,59
1088,2019,11,29,7,30,2019,11,29,19,30
1089,2019,8,22,23,46,2019,8,23,18,46
1090,2019,9,17,1,17,2019,9,17,21,17
1091,2018,9,2,7,53,2018,9,3,3,53
1092,2018,6,26,14,20,2018,6,26,20,20
1093,2018,6,29,9,44,2018,6,30,8,44
1094,2019,1,20,19,23,2019,1,21,2,23
1095,2019,9,22,22,20,2019,9,23,2,20
1096,2019,12,17,15,31,2019,12,18,5,31
1097,2018,2,7,21,34,2018,2,8,2,34
1098,2018,3,16,19,41,2018,3,16,23,41
1099,2019,5,3,8,19,2019,5,4,7,19
1100,2018,7,3,3,31,2018,7,3,5,31
1101,2018,12,2,20,40,2018,12,3,13,40
1102,2018,12,6,6,53,2018,12,6,17,53
1103,2018,4,30,1,15,2018,4,30,9,15
1104,2019,1,3,4,48,2019,1,3,21,48
1105,2018,7,6,17,48,2018,7,7,15,48
1106,2019,3,12,21,49,2019,3,13,15,49
1107,2018,4,22,19,8,2018,4,23,18,8
1108,2018,7,8,7,23,2018,7,8,8,23
1109,2019,1,15,7,23,2019,1,16,0,23
1110,2019,3,9,4,10,2019,3,9,5,10
1111,2019,4,4,16,52,2019,4,4,20,52
1112,2019,5,6,16,4,2019,5,7,2,4
1113,2018,2,22,11,48,2018,2,22,21,48
1114,2018,8,5,21,51,2018,8,6,16,51
1115,2019,4,23,4,11,2019,4,23,8,11
1116,2018,1,5,10,39,2018,1,5,21,39
1117,2019,10,3,9,42,2019,10,3,14,42
1118,2019,11,3,6,4,2019,11,3,14,4
1119,2018,3,29,20,16,2018,3,30,10,16
1120,2018,9,1,20,7,2018,9,2,7,7
1121,2019,10,20,2,59,2019,10,20,18,59
1122,2018,5,27,1,54,2018,5,27,13,54
1123,2018,3,2,5,52,2018,3,3,3,52
1124,2019,1,5,17,58,2019,1,6,0,58
1125,2019,8,21,6,43,2019,8,21,15,43
1126,2018,9,1,16,34,2018,9,1,18,34
1127,2019,9,4,4,48,2019,9,4,18,48
1128,2018,3,21,4,47,2018,3,21,19,47
1129,2019,8,31,1,12,2019,8,31,18,12
1130,2019,2,16,1,18,2019,2,16,23,18
1131,2018,6,22,8,7,2018,6,23,1,7
1132,2019,12,14,14,27,2019,12,14,17,27
1133,2018,7,19,7,25,2018,7,19,23,25
1134,2019,2,18,20,29,2019,2,19,11,29
1135,2019,10,12,13,21,2019,10,13,1,21
1136,2018,12,6,6,11,2018,12,6,9,11
1137,2019,8,31,22,13,2019,9,1,0,13
1138,2018,3,16,15,12,2018,3,17,5,12
1139,2018,9,17,6,51,2018,9,17,19,51
1140,2019,5,31,8,19,2019,5,31,18,19
1141,2019,7,23,9,52,2019,7,23,17,52
1142,2018,8,15,16,16,2018,8,16,1,16
1143,2019,10,21,19,50,2019,10,22,14,50
1144,2019,8,27,9,47,2019,8,28,4,47
1145,2019,9,10,15,49,2019,9,10,22,49
1146,2018,5,18,17,9,2018,5,19,7,9
1147,2019,9,10,12,50,2019,9,11,2,50
1148,2019,4,5,7,56,2019,4,5,19,56
1149,2019,5,27,1,19,2019,5,27,18,19
1150,2018,8,27,7,31,2018,8,27,16,31
1151,2018,5,18,17,44,2018,5,19,3,44
1152,2019,6,11,9,9,2019,6,11,10,9
1153,2019,8,17,14,8,2019,8,18,3,8
